"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    arrange: build and deploy the flask charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","3139","test_db_migration","tests.integration.flask","2026-07-25","passed","2026-07-25","","test_db_migration","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","187160","test_flask_webserver_timeout[timeout=5]","tests.integration.flask","2026-07-25","passed","2026-07-25","","test_charm","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","52464","test_prometheus_integration[flask_app-9102-/metrics]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_prometheus","",""
"
    arrange: build and deploy the django charm, and change the django related configuration.
    act: send request to the django application to retrieve the corresponding settings.
    assert: settings in django application correctly updated according to the charm configuration.
    ","490","test_django_charm_config[secret-key]","tests.integration.django","2026-07-25","passed","2026-07-25","","test_django","",""
"
    arrange: Flask and redis deployed and integrated.
    act: Scale the app to the desired number of units.
    assert: There should be only one scheduler and as many workers as units. That will
            be checked because the scheduler is constantly sending tasks with its hostname
            to the workers, and the workers will put its own hostname and the schedulers
            hostname in Redis sets. Those sets are checked through the Flask app,
            that queries Redis.
    ","45205","test_workers_and_scheduler_services[3]","tests.integration.flask","2026-07-25","passed","2026-07-25","","test_workers","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","111906","test_smtp_integrations[django_app-8000]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_smtp","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","155146","test_loki_integration[expressjs_app-8080]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_loki","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","13524","test_django_webserver_timeout[timeout=7]","tests.integration.django","2026-07-25","passed","2026-07-25","","test_django","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","108831","test_grafana_integration[django_app-Django Operator]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_grafana","",""
"
    arrange: build and deploy the fastapi charm. Set the config user-defined-config to a new value.
    act: call the endpoint to get the value of the env variable related to the config.
    assert: the value of the env variable and the config should match.
    ","5287","test_user_defined_config","tests.integration.fastapi","2026-07-25","passed","2026-07-25","","test_fastapi","",""
"
    arrange: build and deploy the django charm, and change the django related configuration.
    act: send request to the django application to retrieve the corresponding settings.
    assert: settings in django application correctly updated according to the charm configuration.
    ","521","test_django_charm_config[allowed-host]","tests.integration.django","2026-07-25","passed","2026-07-25","","test_django","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","605046","test_openfga_integrations[fastapi_app-8080]","tests.integration.integrations","2026-07-25","broken","2026-07-25","","test_openfga","",""
"
    arrange: after Go charm has been deployed.
    act: integrate with the traefik charm with the ingress integration and change app-port configuration.
    assert: charm opened ports should change accordingly.
    ","8186","test_open_ports","tests.integration.go","2026-07-25","failed","2026-07-25","","test_go","",""
"
    arrange: build and deploy the flask charm, and deploy the ingress.
    act: relate the ingress charm with the Flask charm.
    assert: requesting the charm through traefik should return a correct response,
         and the BASE_URL config should be correctly set (FLASK_BASE_URL env variable).
    ","27203","test_with_ingress","tests.integration.flask","2026-07-25","passed","2026-07-25","","test_charm","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","155554","test_loki_integration[fastapi_app-8080]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_loki","",""
"
    arrange: build and deploy the django charm with database migration enabled.
    act: access an endpoint requiring database.
    assert: request succeed.
    ","676","test_django_database_migration","tests.integration.django","2026-07-25","passed","2026-07-25","","test_django","",""
"
    arrange: deploy the Flask charm with framework_logging_format=json in paas-config.yaml.
    act: make a request to GET /.
    assert: container logs contain valid JSON with OTEL fields for access and error logs.
    ","1556","test_json_logging","tests.integration.flask","2026-07-25","passed","2026-07-25","","test_charm","",""
"
    arrange: build and deploy the Springboot charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the migration script.
        Then try to add same user twice.
    assert: the Springboot application should add the user only once.
    ","890","test_migration","tests.integration.springboot","2026-07-25","passed","2026-07-25","","test_charm","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","84024","test_workload_tracing[spring_boot_app-8080]","tests.integration.integrations","2026-07-25","passed","2026-07-25","","test_tracing","",""
"
    arrange: build and deploy the flask charm.
    act: add a unit and request env variables through the unit IP addresses.
    assert: the peer address must be present in the units' env.
    ","91838","test_app_peer_address","tests.integration.flask","2026-07-25","passed","2026-07-25","","test_charm","",""
