"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    arrange: build and deploy the flask charm.
    act: send a request to the flask application managed by the flask charm.
    assert: the flask application should return a correct response.
    ","242","test_flask_is_up","tests.integration.flask","2026-08-15","passed","2026-08-15","","test_charm","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","","test_non_root_db_migration[Go non-root]","tests.integration.general","","unknown","","","test_non_root_db_migration","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","178","test_app_config[bool]","tests.integration.flask","2026-08-15","passed","2026-08-15","","test_flask_configs","",""
"
    arrange: build and deploy the go charm.
    act: send a request to the go application managed by the go charm.
    assert: the go application should return a correct response.
    ","183","test_go_is_up","tests.integration.go","2026-08-15","passed","2026-08-15","","test_go","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","36811","test_non_optional[fastapi]","tests.integration.general","2026-08-15","passed","2026-08-15","","test_config","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the redis database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","177987","test_with_redis[spring_boot_app-8080-redis/status]","tests.integration.integrations","2026-08-15","failed","2026-08-15","","test_redis","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","131280","test_non_root_loki_integration[Django non-root]","tests.integration.general","2026-08-15","passed","2026-08-15","","test_non_root_loki","",""
"
    arrange: build and deploy the flask charm, and change secret configurations.
    act: query flask environment variables from the Flask server.
    assert: the flask environment variables should match secret configuration values.
    ","185","test_flask_secret_config[user-secret]","tests.integration.flask","2026-08-15","passed","2026-08-15","","test_flask_configs","",""
"
    arrange: Flask and redis deployed and integrated.
    act: Scale the app to the desired number of units.
    assert: There should be only one scheduler and as many workers as units. That will
            be checked because the scheduler is constantly sending tasks with its hostname
            to the workers, and the workers will put its own hostname and the schedulers
            hostname in Redis sets. Those sets are checked through the Flask app,
            that queries Redis.
    ","35477","test_workers_and_scheduler_services[3]","tests.integration.flask","2026-08-15","passed","2026-08-15","","test_workers","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations
        to certain invalid values.
    act: none.
    assert: flask charm should enter the blocked status and the status message should show
        invalid configuration options.
    ","192","test_invalid_flask_config[preferred_url_scheme]","tests.integration.flask","2026-08-15","passed","2026-08-15","","test_flask_configs","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","172618","test_flask_webserver_timeout[timeout=3]","tests.integration.flask","2026-08-15","passed","2026-08-15","","test_charm","",""
"
    arrange: build and deploy the Springboot charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the migration script.
        Then try to add same user twice.
    assert: the Springboot application should add the user only once.
    ","869","test_migration","tests.integration.springboot","2026-08-15","passed","2026-08-15","","test_charm","",""
"
    arrange: build and deploy the ExpressJS charm. Set the config user-defined-config to a new value.
    act: call the endpoint to get the value of the env variable related to the config.
    assert: the value of the env variable and the config should match.
    ","5777","test_user_defined_config","tests.integration.expressjs","2026-08-15","passed","2026-08-15","","test_expressjs","",""
"
    arrange: build and deploy the flask charm.
    act: query flask secret key from the Flask server.
    assert: flask should have a default and secure secret configured.
    ","900","test_default_secret_key","tests.integration.flask","2026-08-15","passed","2026-08-15","","test_charm","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","60524","test_smtp_integrations[expressjs_app-8080]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_smtp","",""
"
    arrange: build and deploy the flask charm, and deploy the ingress.
    act: relate the ingress charm with the Flask charm.
    assert: requesting the charm through traefik should return a correct response,
         and the BASE_URL config should be correctly set (FLASK_BASE_URL env variable).
    ","27065","test_with_ingress","tests.integration.flask","2026-08-15","passed","2026-08-15","","test_charm","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MySQL database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","37866","test_with_mysql[spring_boot_mysql_app-8080-mysql/status]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_mysql","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","167560","test_loki_integration[spring_boot_app-8080]","tests.integration.integrations","2026-08-15","passed","2026-08-15","","test_loki","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","","test_oauth_integrations[spring_boot_app-oauth2/authorization/oidc]","tests.integration.integrations","","unknown","","","test_oauth","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","193","test_flask_config[secret_key]","tests.integration.flask","2026-08-15","passed","2026-08-15","","test_flask_configs","",""
"
    arrange: build and deploy the django charm, and change the django related configuration.
    act: send request to the django application to retrieve the corresponding settings.
    assert: settings in django application correctly updated according to the charm configuration.
    ","485","test_django_charm_config[allowed-host]","tests.integration.django","2026-08-15","passed","2026-08-15","","test_django","",""
