"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    arrange: build and deploy the django charm, and change the django related configuration.
    act: send request to the django application to retrieve the corresponding settings.
    assert: settings in django application correctly updated according to the charm configuration.
    ","460","test_django_charm_config[secret-key]","tests.integration.django","2026-08-29","passed","2026-08-29","","test_django","",""
"
    arrange: build and deploy the flask charm.
    act: query flask secret key from the Flask server.
    assert: flask should have a default and secure secret configured.
    ","811","test_default_secret_key","tests.integration.flask","2026-08-29","passed","2026-08-29","","test_charm","",""
"
    arrange: build and deploy the fastapi charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the micration script.
    assert: the fastapi application should return a correct response.
    ","219","test_migration","tests.integration.fastapi","2026-08-29","passed","2026-08-29","","test_fastapi","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","","test_non_root_loki_integration[Django non-root]","tests.integration.general","","unknown","","","test_non_root_loki","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","52640","test_openfga_integrations[django_app-8000]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_openfga","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MySQL database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","82736","test_with_mysql[flask_app-8000-mysql/status]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_mysql","",""
"
    arrange: build and deploy the ExpressJS charm. Set the config user-defined-config to a new value.
    act: call the endpoint to get the value of the env variable related to the config.
    assert: the value of the env variable and the config should match.
    ","5705","test_user_defined_config","tests.integration.expressjs","2026-08-29","passed","2026-08-29","","test_expressjs","",""
"
    arrange: build and deploy the django charm, and change the django related configuration.
    act: send request to the django application to retrieve the corresponding settings.
    assert: settings in django application correctly updated according to the charm configuration.
    ","465","test_django_charm_config[allowed-host]","tests.integration.django","2026-08-29","passed","2026-08-29","","test_django","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","9627","test_django_webserver_timeout[timeout=5]","tests.integration.django","2026-08-29","passed","2026-08-29","","test_django","",""
"
    arrange: Flask and redis deployed and integrated.
    act: Scale the app to the desired number of units.
    assert: There should be only one scheduler and as many workers as units. That will
            be checked because the scheduler is constantly sending tasks with its hostname
            to the workers, and the workers will put its own hostname and the schedulers
            hostname in Redis sets. Those sets are checked through the Flask app,
            that queries Redis.
    ","42802","test_workers_and_scheduler_services[3]","tests.integration.flask","2026-08-29","passed","2026-08-29","","test_workers","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","45832","test_non_root_db_migration[Django non-root]","tests.integration.general","2026-08-29","passed","2026-08-29","","test_non_root_db_migration","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MongoDB database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","134288","test_with_mongodb[spring_boot_app-8080-mongodb/status]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_mongodb","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","41285","test_non_optional[expressjs]","tests.integration.general","2026-08-29","passed","2026-08-29","","test_config","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","172350","test_flask_webserver_timeout[timeout=3]","tests.integration.flask","2026-08-29","passed","2026-08-29","","test_charm","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","216850","test_loki_integration[django_app-8000]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_loki","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MongoDB database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","72078","test_with_mongodb[flask_app-8000-mongodb/status]","tests.integration.integrations","2026-08-29","passed","2026-08-29","","test_mongodb","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","","test_oauth_integrations[expressjs_app-login]","tests.integration.integrations","","unknown","","","test_oauth","",""
"
    arrange: build and deploy the Springboot charm.
    act: call the endpoint.
    assert: the charm should respond with 200 OK.
    ","10569","test_springboot_is_up","tests.integration.springboot","2026-08-29","passed","2026-08-29","","test_charm","",""
"
    arrange: build and deploy the flask charm.
    act: add a unit and request env variables through the unit IP addresses.
    assert: the peer address must be present in the units' env.
    ","105828","test_app_peer_address","tests.integration.flask","2026-08-29","passed","2026-08-29","","test_charm","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","30853","test_non_optional[go]","tests.integration.general","2026-08-29","passed","2026-08-29","","test_config","",""
